genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
spneumo_pangenome_k32	0.2	greedytigs	23	na	default	bzip	1652118	30628643	1652135	28976508	1317114	1317114	30628643	8045360	7203384	211499	7414883	8366160	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.2	greedytigs	23	na	default	xz	1652118	30628643	1652135	28976508	1317114	1317114	30628643	8045360	7203384	363140	7566524	8366160	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.2	greedytigs	23	na	ones	bzip	1652118	30628643	1706859	28921784	1367924	1317114	30628643	8045360	7203384	281105	7484489	8407068	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.2	greedytigs	23	na	ones	xz	1652118	30628643	1706859	28921784	1367924	1317114	30628643	8045360	7203384	491996	7695380	8407068	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.2	greedytigs	23	na	runsapprox	bzip	1652118	30628643	1706859	28921784	1367924	1317114	30628643	8045360	7203384	281105	7484489	8407068	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.2	greedytigs	23	na	runsapprox	xz	1652118	30628643	1706859	28921784	1367924	1317114	30628643	8045360	7203384	491996	7695380	8407068	spneumo_pangenome_k32.r_0.2.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.3	greedytigs	23	na	default	bzip	2478177	40476476	2478274	37998202	1727191	1727191	40476476	10441692	9359476	371708	9731184	10994056	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.3	greedytigs	23	na	default	xz	2478177	40476476	2478274	37998202	1727191	1727191	40476476	10441692	9359476	634756	9994232	10994056	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.3	greedytigs	23	na	ones	bzip	2478177	40476476	2586674	37889802	1824055	1727191	40476476	10441692	9359476	499652	9859128	11075400	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.3	greedytigs	23	na	ones	xz	2478177	40476476	2586674	37889802	1824055	1727191	40476476	10441692	9359476	843048	10202524	11075400	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.3	greedytigs	23	na	runsapprox	bzip	2478177	40476476	2586674	37889802	1824055	1727191	40476476	10441692	9359476	499652	9859128	11075400	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.3	greedytigs	23	na	runsapprox	xz	2478177	40476476	2586674	37889802	1824055	1727191	40476476	10441692	9359476	843048	10202524	11075400	spneumo_pangenome_k32.r_0.3.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.4	greedytigs	23	na	default	bzip	3304237	46772765	3304659	43468106	1975823	1975823	46772765	11875252	10658152	534238	11192390	12692216	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.4	greedytigs	23	na	default	xz	3304237	46772765	3304659	43468106	1975823	1975823	46772765	11875252	10658152	898020	11556172	12692216	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.4	greedytigs	23	na	ones	bzip	3304237	46772765	3471933	43300832	2118411	1975823	46772765	11875252	10658152	722428	11380580	12812112	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.4	greedytigs	23	na	ones	xz	3304237	46772765	3471933	43300832	2118411	1975823	46772765	11875252	10658152	1163268	11821420	12812112	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.4	greedytigs	23	na	runsapprox	bzip	3304237	46772765	3471933	43300832	2118411	1975823	46772765	11875252	10658152	722428	11380580	12812112	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.4	greedytigs	23	na	runsapprox	xz	3304237	46772765	3471933	43300832	2118411	1975823	46772765	11875252	10658152	1163268	11821420	12812112	spneumo_pangenome_k32.r_0.4.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.5	greedytigs	23	na	default	bzip	4130296	49524849	4131853	45392996	2063318	2063318	49524849	12489528	11236700	679065	11915765	13532564	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.5	greedytigs	23	na	default	xz	4130296	49524849	4131853	45392996	2063318	2063318	49524849	12489528	11236700	1110528	12347228	13532564	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.5	greedytigs	23	na	ones	bzip	4130296	49524849	4352831	45172018	2242576	2063318	49524849	12489528	11236700	917784	12154484	13701864	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.5	greedytigs	23	na	ones	xz	4130296	49524849	4352831	45172018	2242576	2063318	49524849	12489528	11236700	1406048	12642748	13701864	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.5	greedytigs	23	na	runsapprox	bzip	4130296	49524849	4352831	45172018	2242576	2063318	49524849	12489528	11236700	917784	12154484	13701864	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.5	greedytigs	23	na	runsapprox	xz	4130296	49524849	4352831	45172018	2242576	2063318	49524849	12489528	11236700	1406048	12642748	13701864	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.6	greedytigs	23	na	default	bzip	4956355	48785110	4961616	43823494	1991977	1991977	48785110	12247248	11034880	782599	11817479	13496612	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	23	na	default	xz	4956355	48785110	4961616	43823494	1991977	1991977	48785110	12247248	11034880	1234880	12269760	13496612	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.6	greedytigs	23	na	ones	bzip	4956355	48785110	5222740	43562370	2191028	1991977	48785110	12247248	11034880	1055919	12090799	13689000	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	23	na	ones	xz	4956355	48785110	5222740	43562370	2191028	1991977	48785110	12247248	11034880	1536848	12571728	13689000	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.6	greedytigs	23	na	runsapprox	bzip	4956355	48785110	5222740	43562370	2191028	1991977	48785110	12247248	11034880	1055919	12090799	13689000	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	23	na	runsapprox	xz	4956355	48785110	5222740	43562370	2191028	1991977	48785110	12247248	11034880	1536848	12571728	13689000	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.7	greedytigs	23	na	default	bzip	5782415	44536519	5798941	38737578	1760799	1760799	44536519	11156896	10069592	815267	10884859	12546244	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	23	na	default	xz	5782415	44536519	5798941	38737578	1760799	1760799	44536519	11156896	10069592	1239988	11309580	12546244	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.7	greedytigs	23	na	ones	bzip	5782415	44536519	6075999	38460520	1956300	1760799	44536519	11156896	10069592	1094174	11163766	12752052	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	23	na	ones	xz	5782415	44536519	6075999	38460520	1956300	1760799	44536519	11156896	10069592	1523776	11593368	12752052	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.7	greedytigs	23	na	runsapprox	bzip	5782415	44536519	6075999	38460520	1956300	1760799	44536519	11156896	10069592	1094174	11163766	12752052	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	23	na	runsapprox	xz	5782415	44536519	6075999	38460520	1956300	1760799	44536519	11156896	10069592	1523776	11593368	12752052	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.8	greedytigs	23	na	default	bzip	6608474	36829748	6663634	30166114	1371187	1371187	36829748	9213820	8323344	747116	9070460	10613480	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	23	na	default	xz	6608474	36829748	6663634	30166114	1371187	1371187	36829748	9213820	8323344	1097028	9420372	10613480	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.8	greedytigs	23	na	ones	bzip	6608474	36829748	6923935	29905813	1535969	1371187	36829748	9213820	8323344	995986	9319330	10806924	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	23	na	ones	xz	6608474	36829748	6923935	29905813	1535969	1371187	36829748	9213820	8323344	1343768	9667112	10806924	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.8	greedytigs	23	na	runsapprox	bzip	6608474	36829748	6923935	29905813	1535969	1371187	36829748	9213820	8323344	995986	9319330	10806924	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	23	na	runsapprox	xz	6608474	36829748	6923935	29905813	1535969	1371187	36829748	9213820	8323344	1343768	9667112	10806924	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.9	greedytigs	23	na	default	bzip	7434533	25614490	7643922	17970568	816844	816844	25614490	6343716	5765224	542212	6307436	7517280	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	23	na	default	xz	7434533	25614490	7643922	17970568	816844	816844	25614490	6343716	5765224	794408	6559632	7517280	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.9	greedytigs	23	na	ones	bzip	7434533	25614490	7838889	17775601	917126	816844	25614490	6343716	5765224	714649	6479873	7644692	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	23	na	ones	xz	7434533	25614490	7838889	17775601	917126	816844	25614490	6343716	5765224	962804	6728028	7644692	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.9	greedytigs	23	na	runsapprox	bzip	7434533	25614490	7838889	17775601	917126	816844	25614490	6343716	5765224	714649	6479873	7644692	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	23	na	runsapprox	xz	7434533	25614490	7838889	17775601	917126	816844	25614490	6343716	5765224	962804	6728028	7644692	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	1.0	greedytigs	23	na	default	bzip	8260593	10753422	9170962	1582460	71930	71930	10753422	2205980	2132112	76452	2208564	2468268	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	23	na	default	xz	8260593	10753422	9170962	1582460	71930	71930	10753422	2205980	2132112	149372	2281484	2468268	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	1.0	greedytigs	23	na	ones	bzip	8260593	10753422	9223202	1530220	71987	71930	10753422	2205980	2132112	95170	2227282	2469328	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	23	na	ones	xz	8260593	10753422	9223202	1530220	71987	71930	10753422	2205980	2132112	171136	2303248	2469328	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	1.0	greedytigs	23	na	runsapprox	bzip	8260593	10753422	9223120	1530302	71930	71930	10753422	2205980	2132112	94970	2227082	2469848	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	23	na	runsapprox	xz	8260593	10753422	9223120	1530302	71930	71930	10753422	2205980	2132112	170996	2303108	2469848	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	default	bzip	1	23	1	22	1	1	23	92	88	41	129	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	default	xz	1	23	1	22	1	1	23	92	88	76	164	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	ones	bzip	1	23	1	22	1	1	23	92	88	41	129	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	ones	xz	1	23	1	22	1	1	23	92	88	76	164	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	runsapprox	bzip	1	23	1	22	1	1	23	92	88	41	129	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.000000001	matchtigs	23	na	runsapprox	xz	1	23	1	22	1	1	23	92	88	76	164	88	spneumo_pangenome_k32.r_0.000000001.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.0001	matchtigs	23	na	default	bzip	826	18998	826	18172	826	826	18998	5672	5388	47	5435	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.0001	matchtigs	23	na	default	xz	826	18998	826	18172	826	826	18998	5672	5388	136	5524	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.0001	matchtigs	23	na	ones	bzip	826	18998	826	18172	826	826	18998	5672	5388	47	5435	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.0001	matchtigs	23	na	ones	xz	826	18998	826	18172	826	826	18998	5672	5388	136	5524	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.0001	matchtigs	23	na	runsapprox	bzip	826	18998	826	18172	826	826	18998	5672	5388	47	5435	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.0001	matchtigs	23	na	runsapprox	xz	826	18998	826	18172	826	826	18998	5672	5388	136	5524	5704	spneumo_pangenome_k32.r_0.0001.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.001	matchtigs	23	na	default	bzip	8260	189672	8260	181412	8246	8246	189672	53972	51240	77	51317	55216	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.001	matchtigs	23	na	default	xz	8260	189672	8260	181412	8246	8246	189672	53972	51240	232	51472	55216	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.001	matchtigs	23	na	ones	bzip	8260	189672	8262	181410	8248	8246	189672	53972	51240	87	51327	55240	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.001	matchtigs	23	na	ones	xz	8260	189672	8262	181410	8248	8246	189672	53972	51240	244	51484	55240	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.001	matchtigs	23	na	runsapprox	bzip	8260	189672	8262	181410	8248	8246	189672	53972	51240	87	51327	55240	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.001	matchtigs	23	na	runsapprox	xz	8260	189672	8262	181410	8248	8246	189672	53972	51240	244	51484	55240	spneumo_pangenome_k32.r_0.001.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.01	matchtigs	23	na	default	bzip	82605	1882183	82605	1799578	81799	81799	1882183	537800	487176	1456	488632	548312	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.01	matchtigs	23	na	default	xz	82605	1882183	82605	1799578	81799	81799	1882183	537800	487176	2700	489876	548312	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.01	matchtigs	23	na	ones	bzip	82605	1882183	82748	1799435	81942	81799	1882183	537800	487176	1754	488930	548396	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.01	matchtigs	23	na	ones	xz	82605	1882183	82748	1799435	81942	81799	1882183	537800	487176	3420	490596	548396	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.01	matchtigs	23	na	runsapprox	bzip	82605	1882183	82748	1799435	81942	81799	1882183	537800	487176	1754	488930	548396	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.01	matchtigs	23	na	runsapprox	xz	82605	1882183	82748	1799435	81942	81799	1882183	537800	487176	3420	490596	548396	spneumo_pangenome_k32.r_0.01.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.05	matchtigs	23	na	default	bzip	413029	9037293	413029	8624264	392012	392012	9037293	2504396	2242736	24854	2267590	2559492	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.05	matchtigs	23	na	default	xz	413029	9037293	413029	8624264	392012	392012	9037293	2504396	2242736	43452	2286188	2559492	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.05	matchtigs	23	na	ones	bzip	413029	9037293	416995	8620298	395902	392012	9037293	2504396	2242736	31289	2274025	2561912	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.05	matchtigs	23	na	ones	xz	413029	9037293	416995	8620298	395902	392012	9037293	2504396	2242736	57352	2300088	2561912	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.05	matchtigs	23	na	runsapprox	bzip	413029	9037293	416995	8620298	395902	392012	9037293	2504396	2242736	31289	2274025	2561912	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.05	matchtigs	23	na	runsapprox	xz	413029	9037293	416995	8620298	395902	392012	9037293	2504396	2242736	57352	2300088	2561912	spneumo_pangenome_k32.r_0.05.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.1	matchtigs	23	na	default	bzip	826059	17156483	826059	16330424	742292	742292	17156483	4638624	4148060	75226	4223286	4762560	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.1	matchtigs	23	na	default	xz	826059	17156483	826059	16330424	742292	742292	17156483	4638624	4148060	130436	4278496	4762560	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.1	matchtigs	23	na	ones	bzip	826059	17156483	841472	16315011	757228	742292	17156483	4638624	4148060	97564	4245624	4772760	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.1	matchtigs	23	na	ones	xz	826059	17156483	841472	16315011	757228	742292	17156483	4638624	4148060	175516	4323576	4772760	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.1	matchtigs	23	na	runsapprox	bzip	826059	17156483	841472	16315011	757228	742292	17156483	4638624	4148060	97564	4245624	4772760	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.1	matchtigs	23	na	runsapprox	xz	826059	17156483	841472	16315011	757228	742292	17156483	4638624	4148060	175516	4323576	4772760	spneumo_pangenome_k32.r_0.1.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.2	matchtigs	23	na	default	bzip	1652118	30628979	1652119	28976860	1317130	1317130	30628979	8046224	7202464	211492	7413956	8365504	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.2	matchtigs	23	na	default	xz	1652118	30628979	1652119	28976860	1317130	1317130	30628979	8046224	7202464	363136	7565600	8365504	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.2	matchtigs	23	na	ones	bzip	1652118	30628979	1707207	28921772	1368373	1317130	30628979	8046224	7202464	281267	7483731	8405112	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.2	matchtigs	23	na	ones	xz	1652118	30628979	1707207	28921772	1368373	1317130	30628979	8046224	7202464	493044	7695508	8405112	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.2	matchtigs	23	na	runsapprox	bzip	1652118	30628979	1707207	28921772	1368373	1317130	30628979	8046224	7202464	281267	7483731	8405112	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.2	matchtigs	23	na	runsapprox	xz	1652118	30628979	1707207	28921772	1368373	1317130	30628979	8046224	7202464	493044	7695508	8405112	spneumo_pangenome_k32.r_0.2.S_matchtigs.k_23.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.3	matchtigs	23	na	default	bzip	2478177	40478010	2478180	37999830	1727265	1727265	40478010	10438992	9349136	371786	9720922	10991764	spneumo_pangenome_k32.r_0.3.S_matchtigs.k_23.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.3	matchtigs	23	na	default	xz	2478177	40478010	2478180	37999830	1727265	1727265	40478010	10438992	9349136	634348	9983484	10991764	spneumo_pangenome_k32.r_0.3.S_matchtigs.k_23.d_na.M_default.C_xz
spneumo_pangenome_k32	0.3	matchtigs	23	na	ones	bzip	2478177	40478010	2587332	37890678	1824604	1727265	40478010	10438992	9349136	500319	9849455	11076836	spneumo_pangenome_k32.r_0.3.S_matchtigs.k_23.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.3	matchtigs	23	na	ones	xz	2478177	40478010	2587332	37890678	1824604	1727265	40478010	10438992	9349136	843592	10192728	11076836	spneumo_pangenome_k32.r_0.3.S_matchtigs.k_23.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.3	matchtigs	23	na	runsapprox	bzip	2478177	40478010	2587332	37890678	1824604	1727265	40478010	10438992	9349136	500319	9849455	11076836	spneumo_pangenome_k32.r_0.3.S_matchtigs.k_23.d_na.M_runsapprox.C_bzip
