genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
yeast	12	pseudosimplitigsAC	loc-greedy	AC	7	ones	4774876	5846695	5364093	482602	363000	1563168	312916	1876084	1864080	13839752000	333.82	282.09	37.07	yeast.S_pseudosimplitigsAC.k_12.d_7	yeast.S_pseudosimplitigsAC.k_12.d_7.M_ones
yeast	12	pseudosimplitigsAC	loc-greedy	AC	7	runs	4774876	5846695	5337477	509218	344995	1563168	311800	1874968	1858316	13839752000	333.82	282.09	37.07	yeast.S_pseudosimplitigsAC.k_12.d_7	yeast.S_pseudosimplitigsAC.k_12.d_7.M_runs
yeast	12	pseudosimplitigsAC	loc-greedy	AC	7	zeros	4774876	5846695	4774876	1071819	659386	1563168	433316	1996484	1988168	13839752000	333.82	282.09	37.07	yeast.S_pseudosimplitigsAC.k_12.d_7	yeast.S_pseudosimplitigsAC.k_12.d_7.M_zeros
yeast	12	pseudosimplitigsAC	loc-greedy	AC	8	default	4774876	5843911	4774876	1069035	639077	1562344	391856	1954200	1950704	13841012000	254.58	227.98	17.36	yeast.S_pseudosimplitigsAC.k_12.d_8	yeast.S_pseudosimplitigsAC.k_12.d_8.M_default
yeast	12	pseudosimplitigsAC	loc-greedy	AC	8	ones	4774876	5843911	5362241	481670	362809	1562344	312752	1875096	1856332	13841012000	254.58	227.98	17.36	yeast.S_pseudosimplitigsAC.k_12.d_8	yeast.S_pseudosimplitigsAC.k_12.d_8.M_ones
yeast	12	pseudosimplitigsAC	loc-greedy	AC	8	runs	4774876	5843911	5336586	507325	345101	1562344	311824	1874168	1857900	13841012000	254.58	227.98	17.36	yeast.S_pseudosimplitigsAC.k_12.d_8	yeast.S_pseudosimplitigsAC.k_12.d_8.M_runs
yeast	12	pseudosimplitigsAC	loc-greedy	AC	8	zeros	4774876	5843911	4774876	1069035	659614	1562344	433844	1996188	1986440	13841012000	254.58	227.98	17.36	yeast.S_pseudosimplitigsAC.k_12.d_8	yeast.S_pseudosimplitigsAC.k_12.d_8.M_zeros
yeast	12	pseudosimplitigsAC	loc-greedy	AC	9	default	4774876	5843067	4774876	1068191	639102	1562088	392148	1954236	1950144	13840940000	324.28	269.12	34.71	yeast.S_pseudosimplitigsAC.k_12.d_9	yeast.S_pseudosimplitigsAC.k_12.d_9.M_default
yeast	12	pseudosimplitigsAC	loc-greedy	AC	9	ones	4774876	5843067	5361664	481403	362605	1562088	312560	1874648	1855968	13840940000	324.28	269.12	34.71	yeast.S_pseudosimplitigsAC.k_12.d_9	yeast.S_pseudosimplitigsAC.k_12.d_9.M_ones
yeast	12	pseudosimplitigsAC	loc-greedy	AC	9	runs	4774876	5843067	5336275	506792	345090	1562088	311656	1873744	1862980	13840940000	324.28	269.12	34.71	yeast.S_pseudosimplitigsAC.k_12.d_9	yeast.S_pseudosimplitigsAC.k_12.d_9.M_runs
yeast	12	pseudosimplitigsAC	loc-greedy	AC	9	zeros	4774876	5843067	4774876	1068191	659638	1562088	434144	1996232	1985892	13840940000	324.28	269.12	34.71	yeast.S_pseudosimplitigsAC.k_12.d_9	yeast.S_pseudosimplitigsAC.k_12.d_9.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	1	default	8043635	16052639	8043635	8009004	667417	4150724	519504	4670228	4970792	1291764000	86.12	59.57	8.1	yeast.S_pseudosimplitigs.k_13.d_1	yeast.S_pseudosimplitigs.k_13.d_1.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	1	ones	8043635	16052639	11633330	4419309	1516433	4150724	1381664	5532388	5548540	1291764000	86.12	59.57	8.1	yeast.S_pseudosimplitigs.k_13.d_1	yeast.S_pseudosimplitigs.k_13.d_1.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	1	runs	8043635	16052639	9736681	6315958	629459	4150724	841232	4991956	5027064	1291764000	86.12	59.57	8.1	yeast.S_pseudosimplitigs.k_13.d_1	yeast.S_pseudosimplitigs.k_13.d_1.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	1	zeros	8043635	16052639	8043635	8009004	1045216	4150724	1027484	5178208	5326964	1291764000	86.12	59.57	8.1	yeast.S_pseudosimplitigs.k_13.d_1	yeast.S_pseudosimplitigs.k_13.d_1.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	10	default	8043635	10287836	8043635	2244201	1177601	2640152	811100	3451252	3411608	1505264000	4783.8	4479.64	176.66	yeast.S_pseudosimplitigs.k_13.d_10	yeast.S_pseudosimplitigs.k_13.d_10.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	10	ones	8043635	10287836	9026898	1260938	802382	2640152	690672	3330824	3294200	1505264000	4783.8	4479.64	176.66	yeast.S_pseudosimplitigs.k_13.d_10	yeast.S_pseudosimplitigs.k_13.d_10.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	10	runs	8043635	10287836	8941138	1346698	744860	2640152	680796	3320948	3283860	1505264000	4783.8	4479.64	176.66	yeast.S_pseudosimplitigs.k_13.d_10	yeast.S_pseudosimplitigs.k_13.d_10.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	10	zeros	8043635	10287836	8043635	2244201	1262057	2640152	913840	3553992	3533336	1505264000	4783.8	4479.64	176.66	yeast.S_pseudosimplitigs.k_13.d_10	yeast.S_pseudosimplitigs.k_13.d_10.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	11	default	8043635	10289981	8043635	2246346	1177545	2639408	812012	3451420	3410812	1505236000	4453.82	4085.25	218.52	yeast.S_pseudosimplitigs.k_13.d_11	yeast.S_pseudosimplitigs.k_13.d_11.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	11	ones	8043635	10289981	9028384	1261597	802688	2639408	691228	3330636	3292988	1505236000	4453.82	4085.25	218.52	yeast.S_pseudosimplitigs.k_13.d_11	yeast.S_pseudosimplitigs.k_13.d_11.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	11	runs	8043635	10289981	8941769	1348212	744760	2639408	681016	3320424	3283752	1505236000	4453.82	4085.25	218.52	yeast.S_pseudosimplitigs.k_13.d_11	yeast.S_pseudosimplitigs.k_13.d_11.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	11	zeros	8043635	10289981	8043635	2246346	1262167	2639408	914384	3553792	3532740	1505236000	4453.82	4085.25	218.52	yeast.S_pseudosimplitigs.k_13.d_11	yeast.S_pseudosimplitigs.k_13.d_11.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	12	default	8043635	10294236	8043635	2250601	1177416	2639416	812236	3451652	3409472	1505208000	4433.28	4140.85	168.17	yeast.S_pseudosimplitigs.k_13.d_12	yeast.S_pseudosimplitigs.k_13.d_12.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	12	ones	8043635	10294236	9031335	1262901	803192	2639416	691668	3331084	3293796	1505208000	4433.28	4140.85	168.17	yeast.S_pseudosimplitigs.k_13.d_12	yeast.S_pseudosimplitigs.k_13.d_12.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	12	runs	8043635	10294236	8943448	1350788	744602	2639416	681164	3320580	3285908	1505208000	4433.28	4140.85	168.17	yeast.S_pseudosimplitigs.k_13.d_12	yeast.S_pseudosimplitigs.k_13.d_12.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	12	zeros	8043635	10294236	8043635	2250601	1262038	2639416	914616	3554032	3531464	1505208000	4433.28	4140.85	168.17	yeast.S_pseudosimplitigs.k_13.d_12	yeast.S_pseudosimplitigs.k_13.d_12.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	2	default	8043635	12318973	8043635	4275338	975877	3176784	706516	3883300	4022364	1293824000	78.89	60.8	1.39	yeast.S_pseudosimplitigs.k_13.d_2	yeast.S_pseudosimplitigs.k_13.d_2.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	2	ones	8043635	12318973	9896627	2422346	992237	3176784	912056	4088840	4070740	1293824000	78.89	60.8	1.39	yeast.S_pseudosimplitigs.k_13.d_2	yeast.S_pseudosimplitigs.k_13.d_2.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	2	runs	8043635	12318973	9113086	3205887	601269	3176784	684868	3861652	3884708	1293824000	78.89	60.8	1.39	yeast.S_pseudosimplitigs.k_13.d_2	yeast.S_pseudosimplitigs.k_13.d_2.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	2	zeros	8043635	12318973	8043635	4275338	1024191	3176784	790040	3966824	4069468	1293824000	78.89	60.8	1.39	yeast.S_pseudosimplitigs.k_13.d_2	yeast.S_pseudosimplitigs.k_13.d_2.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	3	default	8043635	11137362	8043635	3093727	1116673	2866068	780292	3646360	3707928	1293792000	65.1	53.24	1.09	yeast.S_pseudosimplitigs.k_13.d_3	yeast.S_pseudosimplitigs.k_13.d_3.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	3	ones	8043635	11137362	9322375	1814987	883623	2866068	785780	3651848	3627392	1293792000	65.1	53.24	1.09	yeast.S_pseudosimplitigs.k_13.d_3	yeast.S_pseudosimplitigs.k_13.d_3.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	3	runs	8043635	11137362	8958400	2178962	689115	2866068	684760	3550828	3556088	1293792000	65.1	53.24	1.09	yeast.S_pseudosimplitigs.k_13.d_3	yeast.S_pseudosimplitigs.k_13.d_3.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	3	zeros	8043635	11137362	8043635	3093727	1121001	2866068	794440	3660508	3709668	1293792000	65.1	53.24	1.09	yeast.S_pseudosimplitigs.k_13.d_3	yeast.S_pseudosimplitigs.k_13.d_3.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	4	default	8043635	10658773	8043635	2615138	1167700	2749188	803956	3553144	3567608	1293792000	191.69	154.23	17.22	yeast.S_pseudosimplitigs.k_13.d_4	yeast.S_pseudosimplitigs.k_13.d_4.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	4	ones	8043635	10658773	9116482	1542291	854300	2749188	740944	3490132	3463144	1293792000	191.69	154.23	17.22	yeast.S_pseudosimplitigs.k_13.d_4	yeast.S_pseudosimplitigs.k_13.d_4.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	4	runs	8043635	10658773	8918111	1740662	742342	2749188	695168	3444356	3430272	1293792000	191.69	154.23	17.22	yeast.S_pseudosimplitigs.k_13.d_4	yeast.S_pseudosimplitigs.k_13.d_4.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	4	zeros	8043635	10658773	8043635	2615138	1166952	2749188	807136	3556324	3570360	1293792000	191.69	154.23	17.22	yeast.S_pseudosimplitigs.k_13.d_4	yeast.S_pseudosimplitigs.k_13.d_4.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	5	default	8043635	10414959	8043635	2371324	1172659	2679248	803976	3483224	3469684	1505348000	2065.04	1923.06	73.95	yeast.S_pseudosimplitigs.k_13.d_5	yeast.S_pseudosimplitigs.k_13.d_5.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	5	ones	8043635	10414959	9041733	1373226	818887	2679248	708964	3388212	3355524	1505348000	2065.04	1923.06	73.95	yeast.S_pseudosimplitigs.k_13.d_5	yeast.S_pseudosimplitigs.k_13.d_5.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	5	runs	8043635	10414959	8914547	1500412	741904	2679248	684356	3363604	3337164	1505348000	2065.04	1923.06	73.95	yeast.S_pseudosimplitigs.k_13.d_5	yeast.S_pseudosimplitigs.k_13.d_5.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	5	zeros	8043635	10414959	8043635	2371324	1189596	2679248	839664	3518912	3514572	1505348000	2065.04	1923.06	73.95	yeast.S_pseudosimplitigs.k_13.d_5	yeast.S_pseudosimplitigs.k_13.d_5.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	6	default	8043635	10320320	8043635	2276685	1175212	2653600	806136	3459736	3431516	1505264000	4099.02	3824.17	158.02	yeast.S_pseudosimplitigs.k_13.d_6	yeast.S_pseudosimplitigs.k_13.d_6.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	6	ones	8043635	10320320	9015493	1304827	806947	2653600	695340	3348940	3312708	1505264000	4099.02	3824.17	158.02	yeast.S_pseudosimplitigs.k_13.d_6	yeast.S_pseudosimplitigs.k_13.d_6.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	6	runs	8043635	10320320	8915253	1405067	743309	2653600	679944	3333544	3299976	1505264000	4099.02	3824.17	158.02	yeast.S_pseudosimplitigs.k_13.d_6	yeast.S_pseudosimplitigs.k_13.d_6.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	6	zeros	8043635	10320320	8043635	2276685	1230676	2653600	881412	3535012	3524640	1505264000	4099.02	3824.17	158.02	yeast.S_pseudosimplitigs.k_13.d_6	yeast.S_pseudosimplitigs.k_13.d_6.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	7	default	8043635	10282377	8043635	2238742	1176014	2642640	808272	3450912	3417660	1505496000	2383.11	2139.24	133.76	yeast.S_pseudosimplitigs.k_13.d_7	yeast.S_pseudosimplitigs.k_13.d_7.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	7	ones	8043635	10282377	9008756	1273621	801575	2642640	690192	3332832	3293804	1505496000	2383.11	2139.24	133.76	yeast.S_pseudosimplitigs.k_13.d_7	yeast.S_pseudosimplitigs.k_13.d_7.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	7	runs	8043635	10282377	8920497	1361880	743511	2642640	678652	3321292	3284208	1505496000	2383.11	2139.24	133.76	yeast.S_pseudosimplitigs.k_13.d_7	yeast.S_pseudosimplitigs.k_13.d_7.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	7	zeros	8043635	10282377	8043635	2238742	1259521	2642640	909384	3552024	3539264	1505496000	2383.11	2139.24	133.76	yeast.S_pseudosimplitigs.k_13.d_7	yeast.S_pseudosimplitigs.k_13.d_7.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	8	default	8043635	10273962	8043635	2230327	1176621	2639600	809908	3449508	3412836	1505320000	3901.98	3618.36	161.83	yeast.S_pseudosimplitigs.k_13.d_8	yeast.S_pseudosimplitigs.k_13.d_8.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	8	ones	8043635	10273962	9011332	1262630	800423	2639600	689232	3328832	3289884	1505320000	3901.98	3618.36	161.83	yeast.S_pseudosimplitigs.k_13.d_8	yeast.S_pseudosimplitigs.k_13.d_8.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	8	runs	8043635	10273962	8927260	1346702	744081	2639600	679096	3318696	3281332	1505320000	3901.98	3618.36	161.83	yeast.S_pseudosimplitigs.k_13.d_8	yeast.S_pseudosimplitigs.k_13.d_8.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	8	zeros	8043635	10273962	8043635	2230327	1260124	2639600	911104	3550704	3534372	1505320000	3901.98	3618.36	161.83	yeast.S_pseudosimplitigs.k_13.d_8	yeast.S_pseudosimplitigs.k_13.d_8.M_zeros
yeast	13	pseudosimplitigs	loc-greedy	HT	9	default	8043635	10282377	8043635	2238742	1177368	2640124	810376	3450500	3412320	1505456000	2593.55	2383.96	118.39	yeast.S_pseudosimplitigs.k_13.d_9	yeast.S_pseudosimplitigs.k_13.d_9.M_default
yeast	13	pseudosimplitigs	loc-greedy	HT	9	ones	8043635	10282377	9021504	1260873	801761	2640124	689980	3330104	3293016	1505456000	2593.55	2383.96	118.39	yeast.S_pseudosimplitigs.k_13.d_9	yeast.S_pseudosimplitigs.k_13.d_9.M_ones
yeast	13	pseudosimplitigs	loc-greedy	HT	9	runs	8043635	10282377	8936044	1346333	744593	2640124	680464	3320588	3283548	1505456000	2593.55	2383.96	118.39	yeast.S_pseudosimplitigs.k_13.d_9	yeast.S_pseudosimplitigs.k_13.d_9.M_runs
yeast	13	pseudosimplitigs	loc-greedy	HT	9	zeros	8043635	10282377	8043635	2238742	1261814	2640124	913140	3553264	3534200	1505456000	2593.55	2383.96	118.39	yeast.S_pseudosimplitigs.k_13.d_9	yeast.S_pseudosimplitigs.k_13.d_9.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	1	default	8043635	16052675	8043635	8009040	667420	4259284	494492	4753776	5049552	20270592000	495.13	417.63	43.91	yeast.S_pseudosimplitigsAC.k_13.d_1	yeast.S_pseudosimplitigsAC.k_13.d_1.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	1	ones	8043635	16052675	11601446	4451229	1526722	4259284	1364520	5623804	5596984	20270592000	495.13	417.63	43.91	yeast.S_pseudosimplitigsAC.k_13.d_1	yeast.S_pseudosimplitigsAC.k_13.d_1.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	1	runs	8043635	16052675	9649477	6403198	626173	4259284	827116	5086400	5085904	20270592000	495.13	417.63	43.91	yeast.S_pseudosimplitigsAC.k_13.d_1	yeast.S_pseudosimplitigsAC.k_13.d_1.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	1	zeros	8043635	16052675	8043635	8009040	1083323	4259284	1016764	5276048	5381204	20270592000	495.13	417.63	43.91	yeast.S_pseudosimplitigsAC.k_13.d_1	yeast.S_pseudosimplitigsAC.k_13.d_1.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	10	default	8043635	10071145	8043635	2027510	1112800	2654596	729192	3383788	3376220	25750424000	722.49	605.09	83.87	yeast.S_pseudosimplitigsAC.k_13.d_10	yeast.S_pseudosimplitigsAC.k_13.d_10.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	10	ones	8043635	10071145	8979069	1092076	699137	2654596	599028	3253624	3230232	25750424000	722.49	605.09	83.87	yeast.S_pseudosimplitigsAC.k_13.d_10	yeast.S_pseudosimplitigsAC.k_13.d_10.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	10	runs	8043635	10071145	8921781	1149364	657801	2654596	592332	3246928	3223776	25750424000	722.49	605.09	83.87	yeast.S_pseudosimplitigsAC.k_13.d_10	yeast.S_pseudosimplitigsAC.k_13.d_10.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	10	zeros	8043635	10071145	8043635	2027510	1139953	2654596	779884	3434480	3422128	25750424000	722.49	605.09	83.87	yeast.S_pseudosimplitigsAC.k_13.d_10	yeast.S_pseudosimplitigsAC.k_13.d_10.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	11	default	8043635	10070704	8043635	2027069	1112832	2654372	729376	3383748	3375700	25750404000	575.99	501.07	51.66	yeast.S_pseudosimplitigsAC.k_13.d_11	yeast.S_pseudosimplitigsAC.k_13.d_11.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	11	ones	8043635	10070704	8979477	1091227	699089	2654372	598948	3253320	3229900	25750404000	575.99	501.07	51.66	yeast.S_pseudosimplitigsAC.k_13.d_11	yeast.S_pseudosimplitigsAC.k_13.d_11.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	11	runs	8043635	10070704	8922490	1148214	657885	2654372	592396	3246768	3229024	25750404000	575.99	501.07	51.66	yeast.S_pseudosimplitigsAC.k_13.d_11	yeast.S_pseudosimplitigsAC.k_13.d_11.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	11	zeros	8043635	10070704	8043635	2027069	1139985	2654372	780052	3434424	3421620	25750404000	575.99	501.07	51.66	yeast.S_pseudosimplitigsAC.k_13.d_11	yeast.S_pseudosimplitigsAC.k_13.d_11.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	12	default	8043635	10070847	8043635	2027212	1112850	2654364	729456	3383820	3375428	25748824000	1020.64	924.37	69.98	yeast.S_pseudosimplitigsAC.k_13.d_12	yeast.S_pseudosimplitigsAC.k_13.d_12.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	12	ones	8043635	10070847	8979564	1091283	699076	2654364	598976	3253340	3229868	25748824000	1020.64	924.37	69.98	yeast.S_pseudosimplitigsAC.k_13.d_12	yeast.S_pseudosimplitigsAC.k_13.d_12.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	12	runs	8043635	10070847	8922324	1148523	657861	2654364	592972	3247336	3225604	25748824000	1020.64	924.37	69.98	yeast.S_pseudosimplitigsAC.k_13.d_12	yeast.S_pseudosimplitigsAC.k_13.d_12.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	12	zeros	8043635	10070847	8043635	2027212	1140003	2654364	780124	3434488	3421336	25748824000	1020.64	924.37	69.98	yeast.S_pseudosimplitigsAC.k_13.d_12	yeast.S_pseudosimplitigsAC.k_13.d_12.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	2	default	8043635	12269125	8043635	4225490	953815	3242136	652716	3894852	4040520	20250704000	358.5	307.12	32.64	yeast.S_pseudosimplitigsAC.k_13.d_2	yeast.S_pseudosimplitigsAC.k_13.d_2.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	2	ones	8043635	12269125	9906572	2362553	957019	3242136	862844	4104980	4080620	20250704000	358.5	307.12	32.64	yeast.S_pseudosimplitigsAC.k_13.d_2	yeast.S_pseudosimplitigsAC.k_13.d_2.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	2	runs	8043635	12269125	9127326	3141799	570800	3242136	639404	3881540	3899576	20250704000	358.5	307.12	32.64	yeast.S_pseudosimplitigsAC.k_13.d_2	yeast.S_pseudosimplitigsAC.k_13.d_2.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	2	zeros	8043635	12269125	8043635	4225490	1002067	3242136	738584	3980720	4083576	20250704000	358.5	307.12	32.64	yeast.S_pseudosimplitigsAC.k_13.d_2	yeast.S_pseudosimplitigsAC.k_13.d_2.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	3	default	8043635	11002570	8043635	2958935	1072102	2913476	710860	3624336	3679084	20249940000	386.58	328.42	33.97	yeast.S_pseudosimplitigsAC.k_13.d_3	yeast.S_pseudosimplitigsAC.k_13.d_3.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	3	ones	8043635	11002570	9322606	1679964	803238	2913476	706220	3619696	3588660	20249940000	386.58	328.42	33.97	yeast.S_pseudosimplitigsAC.k_13.d_3	yeast.S_pseudosimplitigsAC.k_13.d_3.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	3	runs	8043635	11002570	8978411	2024159	620392	2913476	611408	3524884	3521680	20249940000	386.58	328.42	33.97	yeast.S_pseudosimplitigsAC.k_13.d_3	yeast.S_pseudosimplitigsAC.k_13.d_3.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	3	zeros	8043635	11002570	8043635	2958935	1075867	2913476	723412	3636888	3682188	20249940000	386.58	328.42	33.97	yeast.S_pseudosimplitigsAC.k_13.d_3	yeast.S_pseudosimplitigsAC.k_13.d_3.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	4	default	8043635	10458138	8043635	2414503	1108698	2770232	724900	3495132	3505260	20608816000	658.65	529.8	87.39	yeast.S_pseudosimplitigsAC.k_13.d_4	yeast.S_pseudosimplitigsAC.k_13.d_4.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	4	ones	8043635	10458138	9096010	1362128	745408	2770232	643992	3414224	3380276	20608816000	658.65	529.8	87.39	yeast.S_pseudosimplitigsAC.k_13.d_4	yeast.S_pseudosimplitigsAC.k_13.d_4.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	4	runs	8043635	10458138	8933174	1524964	650719	2770232	604944	3375176	3353532	20608816000	658.65	529.8	87.39	yeast.S_pseudosimplitigsAC.k_13.d_4	yeast.S_pseudosimplitigsAC.k_13.d_4.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	4	zeros	8043635	10458138	8043635	2414503	1109152	2770232	736996	3507228	3514268	20608816000	658.65	529.8	87.39	yeast.S_pseudosimplitigsAC.k_13.d_4	yeast.S_pseudosimplitigsAC.k_13.d_4.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	5	default	8043635	10212522	8043635	2168887	1112175	2695384	725492	3420876	3421412	20741372000	835.12	739.55	67.95	yeast.S_pseudosimplitigsAC.k_13.d_5	yeast.S_pseudosimplitigsAC.k_13.d_5.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	5	ones	8043635	10212522	9010579	1201943	716541	2695384	615836	3311220	3289392	20741372000	835.12	739.55	67.95	yeast.S_pseudosimplitigsAC.k_13.d_5	yeast.S_pseudosimplitigsAC.k_13.d_5.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	5	runs	8043635	10212522	8918321	1294201	657449	2695384	598016	3293400	3273140	20741372000	835.12	739.55	67.95	yeast.S_pseudosimplitigsAC.k_13.d_5	yeast.S_pseudosimplitigsAC.k_13.d_5.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	5	zeros	8043635	10212522	8043635	2168887	1118900	2695384	750516	3445900	3443628	20741372000	835.12	739.55	67.95	yeast.S_pseudosimplitigsAC.k_13.d_5	yeast.S_pseudosimplitigsAC.k_13.d_5.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	6	default	8043635	10122547	8043635	2078912	1112813	2671120	726908	3398028	3393852	23793204000	637.37	549.45	61.22	yeast.S_pseudosimplitigsAC.k_13.d_6	yeast.S_pseudosimplitigsAC.k_13.d_6.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	6	ones	8043635	10122547	8986301	1136246	705704	2671120	605076	3276196	3256848	23793204000	637.37	549.45	61.22	yeast.S_pseudosimplitigsAC.k_13.d_6	yeast.S_pseudosimplitigsAC.k_13.d_6.M_ones
yeast	13	pseudosimplitigsAC	loc-greedy	AC	6	runs	8043635	10122547	8917046	1205501	658171	2671120	594372	3265492	3242332	23793204000	637.37	549.45	61.22	yeast.S_pseudosimplitigsAC.k_13.d_6	yeast.S_pseudosimplitigsAC.k_13.d_6.M_runs
yeast	13	pseudosimplitigsAC	loc-greedy	AC	6	zeros	8043635	10122547	8043635	2078912	1131332	2671120	767520	3438640	3431232	23793204000	637.37	549.45	61.22	yeast.S_pseudosimplitigsAC.k_13.d_6	yeast.S_pseudosimplitigsAC.k_13.d_6.M_zeros
yeast	13	pseudosimplitigsAC	loc-greedy	AC	7	default	8043635	10088445	8043635	2044810	1112708	2687440	727716	3415156	3382820	25478844000	753.49	630.21	89.14	yeast.S_pseudosimplitigsAC.k_13.d_7	yeast.S_pseudosimplitigsAC.k_13.d_7.M_default
yeast	13	pseudosimplitigsAC	loc-greedy	AC	7	ones	8043635	10088445	8979655	1108790	701416	2687440	601068	3288508	3238176	25478844000	753.49	630.21	89.14	yeast.S_pseudosimplitigsAC.k_13.d_7	yeast.S_pseudosimplitigsAC.k_13.d_7.M_ones
